accuracy,best_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6623350659736106,0.6623350659736106,1764457536,,False,1,01717_00005,2025-11-29_15-05-36,47.17379903793335,47.17379903793335,550348,nid008440,128.55.82.203,47.17379903793335,1
0.7929828068772491,0.7929828068772491,1764457577,,False,2,01717_00005,2025-11-29_15-06-17,40.75893759727478,87.93273663520813,550348,nid008440,128.55.82.203,87.93273663520813,2
0.7467013194722111,0.7929828068772491,1764457617,,True,3,01717_00005,2025-11-29_15-06-57,40.84130930900574,128.77404594421387,550348,nid008440,128.55.82.203,128.77404594421387,3
