accuracy,best_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8386645341863255,0.8386645341863255,1764457547,,False,1,01717_00006,2025-11-29_15-05-47,48.65471148490906,48.65471148490906,550841,nid008440,128.55.82.203,48.65471148490906,1
0.9229308276689324,0.9229308276689324,1764457589,,False,2,01717_00006,2025-11-29_15-06-29,41.72984743118286,90.38455891609192,550841,nid008440,128.55.82.203,90.38455891609192,2
0.9418232706917233,0.9418232706917233,1764457630,,False,3,01717_00006,2025-11-29_15-07-10,41.466259479522705,131.85081839561462,550841,nid008440,128.55.82.203,131.85081839561462,3
0.9695121951219512,0.9695121951219512,1764457671,,False,4,01717_00006,2025-11-29_15-07-51,41.24895739555359,173.0997757911682,550841,nid008440,128.55.82.203,173.0997757911682,4
0.9616153538584566,0.9695121951219512,1764457713,,False,5,01717_00006,2025-11-29_15-08-33,41.49810242652893,214.59787821769714,550841,nid008440,128.55.82.203,214.59787821769714,5
0.8953418632546981,0.9695121951219512,1764457755,,True,6,01717_00006,2025-11-29_15-09-15,41.66940402984619,256.26728224754333,550841,nid008440,128.55.82.203,256.26728224754333,6
