accuracy,best_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8229708116753298,0.8229708116753298,1764457205,,False,1,01717_00000,2025-11-29_15-00-05,50.22186326980591,50.22186326980591,546206,nid008440,128.55.82.203,50.22186326980591,1
0.7397041183526589,0.8229708116753298,1764457245,,False,2,01717_00000,2025-11-29_15-00-45,40.582775354385376,90.80463862419128,546206,nid008440,128.55.82.203,90.80463862419128,2
0.9263294682127149,0.9263294682127149,1764457286,,False,3,01717_00000,2025-11-29_15-01-26,40.84505772590637,131.64969635009766,546206,nid008440,128.55.82.203,131.64969635009766,3
0.9514194322271091,0.9514194322271091,1764457327,,False,4,01717_00000,2025-11-29_15-02-07,41.0620698928833,172.71176624298096,546206,nid008440,128.55.82.203,172.71176624298096,4
0.952718912435026,0.952718912435026,1764457368,,False,5,01717_00000,2025-11-29_15-02-48,41.34042835235596,214.0521945953369,546206,nid008440,128.55.82.203,214.0521945953369,5
0.9236305477808876,0.952718912435026,1764457409,,True,6,01717_00000,2025-11-29_15-03-29,40.70959281921387,254.76178741455078,546206,nid008440,128.55.82.203,254.76178741455078,6
