accuracy,best_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5388844462215114,0.5388844462215114,1764457811,,False,1,01717_00011,2025-11-29_15-10-11,46.31542682647705,46.31542682647705,552812,nid008440,128.55.82.203,46.31542682647705,1
0.7843862455017993,0.7843862455017993,1764457850,,False,2,01717_00011,2025-11-29_15-10-50,39.12159776687622,85.43702459335327,552812,nid008440,128.55.82.203,85.43702459335327,2
0.8777489004398241,0.8777489004398241,1764457889,,True,3,01717_00011,2025-11-29_15-11-29,39.14547157287598,124.58249616622925,552812,nid008440,128.55.82.203,124.58249616622925,3
